12655  6.1
12682  5.5
12783  5.6
12785  5.2
12786  5.5
12791  6.3
12792  5.5
12804  5.5
12836  5.5
12848  6.5
12849  5.5
12854  8.6
12879  6.0
12880  5.5
12889  5.8
12903  5.4
12904  5.1
12908  5.0
12983  5.5
12987  5.2
12988  5.5
13003  5.5
13007  5.0
13012  5.5
13027  6.3
13028  5.5
13034  5.5
13066  5.5
13067  5.4
13068  5.1
13070  5.5
13080  5.5
13092  6.0
13086  5.0
13111  5.5
13113  5.3
13114  5.5
13120  5.4
13121  5.1
13128  5.5
13148  6.3
13149  5.5
13153  5.4
13154  5.1
13168  5.5
13172  8.9
13175  5.6
13241  6.3
13242  5.5
13243  5.9
13260  5.5
13271  5.2
13272  5.5
13301  6.7
13302  5.5
13354  5.5
13367  5.6
13386  5.5
13402  5.4
13403  5.1
13552  5.2
13553  5.5
13589  6.0
13590  5.5
13600  5.6
13606  5.5
13618  5.5
13624  6.0
13648  6.3
13649  5.5
13669  5.5
13718  5.3
13719  5.1
13736  6.4
13758  5.5
13769  5.5
13770  5.4
13771  5.1
13777  6.3
13778  5.8
11791  6.0
13818  5.4
13819  5.1
13844  8.0
13845  8.0
13874  8.0
13916  6.7
13917  5.5
13923  6.1
13950  5.5
13985  5.5
13991  6.3
13992  5.5
14032  5.2
14033  5.5
14051  5.5
14059  5.5
14064  5.9
14077  5.5
14085  5.5
14096  5.5
14112  8.0
14139  6.0
14143  8.0
14144  8.0
14147  5.2
14148  5.5
14160  6.0
14179  5.5
14180  8.0
14207  5.2
14208  5.1
14240  6.3
14241  5.5
14328  5.5
14372  5.5
14373  5.5
14401  6.3
14402  5.5
14451  5.5
14452  5.3
14453  5.1
14483  7.2
14484  5.5
14506  6.5
14521  6.0
14522  5.5
14532  6.0
14547  5.5
14551  5.2
14552  5.5
14619  5.5
14625  5.5
14670  6.6
14680  5.5
14690  8.0
14699  5.2
14700  5.5
14728  8.0
14729  8.0
14759  6.3
14760  5.5
14780  5.6
14781  9.7
14795  8.0
14819  5.2
14820  5.5
14930  5.0
14966  5.5
14974  5.5
14985  6.0
15006  5.5
15031  6.3
15032  5.5
15055  6.7
15056  5.5
15071  7.5
15078  5.5
15085  5.5
15099  5.3
15100  5.5
15171  6.0
15172  5.5
15202  6.2
15214  5.5
15244  7.0
15293  5.5
15331  5.5
15332  5.5
15333  5.6
15334  5.0
15354  6.5
15360  5.5
15369  5.2
15370  5.5
15378  5.5
15392  5.8
15399  5.5
15427  6.1
15453  5.0
15475  5.5
15482  6.3
15483  5.5
15494  5.2
15495  5.5
15506  5.5
15516  5.3
15517  5.5
15592  5.2
15593  5.5
15595  7.1
15598  5.5
15625  5.5
15629  5.5
15677  5.0
15698  5.5
15752  5.5
15755  5.6
15772  5.0
15821  6.0
15822  5.5
15889  5.2
15890  5.5
15930  5.9
15944  5.2
15945  5.5
15946  5.5
15986  5.5
15994  6.0
16011  6.3
16012  5.5
16101  6.0
16110  5.2
16111  5.1
16144  5.5
16181  5.6
16182  3.9
16191  6.7
16194  5.5
16262  5.2
16263  5.5
16292  5.5
16326  5.2
16327  5.5
16369  5.5
16393  5.5
16408  5.3
16409  5.5
16457  5.5
16494  5.5
16495  5.2
16496  5.5
16511  5.5
16591  8.0
16592  6.5
16593  6.0
16594  5.5
16609  1.6
16611  5.2
16612  5.5
16613  6.0
16614  8.7
16615  7.0
16623  8.0
16624  8.0
16631  8.0
16647  5.5
16681  6.3
16682  5.5
16719  5.2
16720  5.5
16728  5.5
16735  5.3
16736  5.5
16766  5.5
16769  6.0
16791  5.2
16792  5.5
16799  5.5
16860  6.3
16864  5.5
16865  6.0
16866  6.3
16881  5.5
16882  5.5
16908  6.7
16910  4.9
16917  5.5
16952  6.3
16953  5.5
16969  6.1
16986  5.2
16987  5.5
17046  5.5
17067  5.5
17083  6.0
17122  5.0
17129  5.6
17131  6.3
17146  5.5
17160  5.5
17177  6.0
17178  5.5
17191  5.2
17192  5.5
17240  5.5
17241  6.4
17242  5.5
17290  5.3
17291  5.5
17295  5.2
17296  5.5
17303  6.3
17304  5.5
17360  5.5
17369  5.3
17526  5.5
17527  6.9
17528  5.1
17535  6.0
17536  5.5
17566  5.2
17567  5.5
17588  5.5
17589  5.6
17590  3.9
17755  5.5
17911  5.2
17912  5.5
17969  6.0
17973  5.6
17974  3.9
17997  8.0
18009  8.0
18010  8.0
18025  8.0
18095  6.3
18096  5.5
18121  5.5
18122  5.5
18123  6.4
18129  6.7
18130  5.5
18152  5.2
18153  5.5
18161  5.5
18187  5.3
18214  5.5
18215  5.5
18312  5.3
18313  6.5
18340  5.5
18351  5.5
18403  5.5
18421  5.2
18422  5.5
18570  6.0
18583  5.0
18585  6.3
18586  5.5
18631  5.5
18665  5.5
18710  5.5
18748  5.2
18749  5.5
18794  5.5
18820  5.3
18821  5.5
18822  6.4
18945  5.5
18957  5.5
18958  5.2
18959  5.5
18960  6.3
18961  5.1
18986  5.5
19017  6.0
19038  6.3
19039  5.5
19045  5.2
19046  5.1
19119  5.6
19120  3.9
19195  6.0
19196  5.5
19210  5.2
19211  5.5
19256  6.3
19257  5.5
19274  5.5
19275  5.5
19325  5.5
19336  6.7
19337  5.5
19397  6.0
19460  5.3
19467  6.1
19468  6.1
19483  5.0
19531  6.1
19573  5.2
19574  5.5
19621  6.0
19649  5.6
19650  3.9
19713  5.5
19750  5.5
19764  5.5
19765  6.0
19769  6.3
19770  5.5
19791  5.5
19822  8.3
19827  5.5
19851  5.3
19852  5.5
19910  5.5
19919  6.2
19922  5.5
20040  6.2
20046  5.5
20066  5.5
20103  6.7
20104  5.5
20107  6.0
20122  5.5
20150  5.5
20168  6.0
20169  6.0
20196  6.0
20197  5.5
20238  5.5
20261  5.3
20262  5.5
20263  6.0
20303  5.0
20305  6.7
20306  5.5
20322  3.9
20323  5.5
20344  5.5
20362  5.0
20390  5.5
20432  6.3
20433  5.5
20436  6.0
20439 11.3
20440 11.3
20441 11.3
20442 11.3
20443  4.5
20453  5.0
20465  5.2
20466  5.5
20478  6.9
20479  8.7
20480 10.1
20491  5.1
20508  6.7
20509  5.5
20510  5.5
20511  5.5
20528  5.5
20547  9.0
20557  5.5
20571  5.0
20578  5.5
20580  3.0
20607  9.5
20608  9.5
20624  5.6
20625  3.9
20638  5.2
20641  5.0
20642  5.9
20663  6.7
20666  6.7
20670  5.3
20671  5.5
20691  5.9
20692  5.9
20705  6.0
20720  6.0
20721  5.5
20741  5.5
20763  5.0
20771  5.0
20774  7.2
20775  5.5
20777  5.5
20788  6.1
20791  6.6
20805  5.5
20826  5.3
20827  5.5
20847  5.5
20849  6.4
20855  5.4
20923  6.0
20929  5.5
20941  5.5
20946  5.0
20960  5.5
20967  5.5
20978  6.4
21014  6.3
21015  5.5
21016  5.5
21034  5.5
21048  5.5
21055  6.5
21087  6.7
21088  5.5
21089  6.7
21090  5.5
21108  5.5
21131  5.5
21132  6.0
21147  3.6
21150  5.0
21152  6.7
21153  5.5
21228  5.0
21231  5.5
21232  6.7
21233  5.5
21263  6.1
21305  5.5
21392  6.0
21393  5.0
21397  5.5
21398  5.5
21418  6.3
21419  5.5
21422  5.2
21423  5.5
21533  6.0
21574  6.1
21575 11.8
21610  4.5
21655  6.7
21656  5.5
21667  5.5
21668  5.0
21688  6.3
21689  5.1
21694  7.5
21695  6.9
21701  4.2
21734  5.5
21759  6.0
21775  5.0
21785  5.5
21789  5.5
21797  5.5
21798  6.4
21799  5.9
21805  5.0
21808  5.9
21809  5.9
21819  6.0
21820  5.5
21867  6.8
21876  5.5
21891  5.0
21893  6.2
21903  5.5
21931  5.0
21938  5.5
21949  6.0
21965  5.0
21984  5.5
21987  6.0
21989  6.5
22007  5.5
22012  7.7
22013  6.0
22015  5.0
22040  5.5
22076  6.0
22077  9.8
22079  4.5
22080  6.3
22081  5.5
22097  5.0
22109  5.0
22161  6.8
22176  5.0
22178  5.5
22188  5.5
22189  6.0
22205  6.0
22208  5.5
22219  5.6
22220  3.9
22232  5.0
22233  6.5
22236  5.2
22237  5.5
22245  6.0
22276  5.0
22277  6.5
22282  6.0
22283  5.5
22284  5.6
22285  3.9
22286  5.2
22287  5.5
22308  5.5
22371  6.5
22447  5.0
22448  6.5
22488  5.5
22519  5.5
22521  6.7
22522  5.3
22561  8.3
22565  5.6
22566  3.9
22591  5.5
22626  5.2
22627  5.5
22638  8.3
22639  7.4
22651  5.5
22658  5.0
22659  6.5
22675  6.3
22676  5.5
22693  5.5
22698  8.3
22739  6.3
22780  5.0
22782  5.3
22784  5.5
22788  5.1
22802  5.6
22803  3.9
22823  6.0
22825  8.3
22826  8.3
22827  8.3
22829  8.3
22830  4.5
22875  6.7
22879  6.5
22889  5.5
22907  6.0
22922  5.5
22925  7.5
22927  4.0
22969  6.7
22988  6.0
22970  5.5
22971  9.8
23005  5.5
23019  6.0
23020  5.5
23029  6.5
23031  7.6
23087  5.6
23088  3.9
23093  5.5
23097  4.5
23099  8.3
23100  8.3
23105  8.3
23106  8.3
23108  6.0
23133  3.5
23168  5.0
23179  6.7
23180  5.5
23189  8.3
23190  5.5
23191  6.0
23198  8.3
23230  5.0
23233  6.4
23249  5.5
23267  6.0
23278  6.0
23279  5.5
23317  5.5
23318  5.5
23323  6.3
23324  6.0
23342  5.2
23343  3.9
23404  5.6
23405  3.9
23411  6.0
23412  5.5
23420  5.5
23426  5.5
23431  6.3
23432  5.5
23439  8.3
23440  5.5
23447  5.5
23455  6.3
23464  8.3
23465  8.3
23466  5.5
23467  5.5
23501  6.8
23527  5.5
23533  6.5
23545  9.0
23546  9.0
23547  8.3
23548  7.5
23549  6.3
23560  6.1
23561  4.5
23598  6.0
23604  5.5
23605  4.9
23608  4.5
23628  6.0
23640  5.0
23657  5.5
23659  5.5
23670  4.0
23696  6.0
23704  5.6
23705  3.9
23710  4.8
23711  5.0
23712  3.0
23728  5.1
23751  6.3
23752  8.3
23753  5.5
23757  5.7
23769  5.0
23773  6.7
23774  5.5
23793  5.5
23794  5.5
23814  8.3
23815  6.8
23827  6.8
23828  6.0
23851  6.3
23853  6.0
23854  5.5
23859  9.0
23862  5.9
23878  5.0
23893  5.0
23908  5.9
23936  5.9
23937  6.3
23940  6.8
23947  6.2
23967  6.0
24277  4.5
24278  9.8
24279  4.2
24285  8.3
24286  6.8
24292  6.8
24293  5.6
24296  4.3
24297  5.6
24298  3.9
24304  6.6
24305  8.3
24306  5.5
24323  5.0
24645  7.4
24677  6.6
24678  5.5
24680  4.0
24731  5.5
24745  6.0
24753  6.0
24772  6.4
24773  5.5
24779  6.6
24780  7.5
24792  6.0
24793  6.0
24794  6.0
24795  6.0
24796  6.0
24797  5.0
24809  5.0
24820  5.0
24827  4.0
24829  5.0
24836  6.0
24837  6.0
24838  6.0
24839  6.0
24840  6.0
24841  6.0
24842  6.0
24869  6.0
24870  6.0
24871  6.0
24872  6.0
24873  6.0
24883  6.8
24903  6.0
24904  6.0
24905  6.0
24906  6.0
24907  6.0
24914  6.5
24920  8.0
24921  7.5
24925  6.0
24926  6.0
24944  6.0
24945  6.0
24946  6.0
24947  6.0
24948  6.0
24949  6.0
24950  6.0
24953  6.6
24954  8.3
24955  5.5
24965  6.0
24966  6.0
24967  6.0
24968  6.0
24969  6.0
24971  6.3
25013  7.0
25017  3.6
25018  3.5
25019  3.6
25031  5.0
25034  3.5
25035  3.5
25039  6.0
25040  6.0
25041  6.0
25042  6.0
25043  6.0
25063  3.5
25064  5.5
25077  6.0
25078  6.0
25104  6.0
25105  6.0
25106  6.0
25107  6.0
25108  6.0
25112  9.0
25113  9.0
25114  9.0
25115  9.0
25116  9.0
25117  9.0
25118  9.0
25119  9.0
25121  9.0
25124  6.0
25135  5.0
25157  6.0
25158  9.0
25159  9.0
25160  7.0
25161  7.5
25162  5.5
25163  5.5
25164  5.5
25165  5.5
25169  6.0
25170  6.0
25171  6.0
25172  6.0
25173  6.0
25175  3.5
25233  7.0
25258  6.0
25259  3.5
25260  5.5
25261  4.5
25262  6.0
25263  6.0
25272  6.0
25273  6.0
25274  6.0
25275  6.0
25276  6.0
25280  6.5
25281  7.5
25285  6.0
25286  6.0
25287  6.0
25288  6.0
25289  6.0
25290  6.0
25291  6.0
25306  5.5
25307  5.5
25308  5.5
25309  5.5
25319  6.0
25320  6.0
25338  5.0
25342  6.0
25343  6.0
25344  6.0
25345  6.0
25346  6.0
25359  5.0
25369  5.5
25372  3.5
25389  9.0
25390  9.0
25391  6.5
25394  5.2
25395  8.5
25396  9.0
25397  9.0
25398  9.0
25399  9.0
25400  3.9
25406  5.0
25407  3.9
25413  9.0
25414  9.0
25415  9.0
25416  9.0
25417  9.0
25418  9.0
25419  9.0
25420  9.0
25431  6.0
25432  6.0
25467  6.0
25468  6.0
25469  6.0
25470  6.0
25471  6.0
25475  9.0
25476  9.0
25477  9.0
25478  9.0
25479  9.0
25480  9.0
25481  9.0
25482  9.0
25484  7.5
25489  7.5
25490  5.5
25501  6.0
25615  6.5
25501  5.0
25504  6.5
25506  7.5
25509  8.0
25510  5.0
25520  8.0
25527  6.0
25528  6.0
25529  6.0
25530  6.0
25531  6.0
25544  2.0
25560  7.5
25561  7.5
25567  6.7
25568  8.0
25569  5.5
25577  6.0
25578  6.0
25590  6.5
25592  5.5
25615  6.5
25616  5.5
25619  5.0
25621  5.5
25622  5.5
25623  5.5
25624  5.5
25634  5.5
25635  8.0
25636  8.5
25637  5.0
25646  5.5
25647  7.5
25649  5.5
25650  5.5
25651  5.5
25652  5.5
25676  5.5
25677  5.5
25678  5.5
25679  5.5
25682  6.0
25693  7.5
25694  8.5
25695  4.5
25721  7.0
25722  8.5
25723  5.5
25724  3.8
25725  3.5
25727  5.5
25730  5.5
25731  7.0
25732  5.0
25733  5.5
25735  8.0
25736  8.5
25738  8.0
25744  3.4
25746  6.0
25756  8.5
25757  9.8
25758  6.0
25759  5.5
25770  5.5
25771  5.5
25772  5.5
25773  5.5
25774  5.5
25777  6.0
25778  6.0
25789  6.0
25791  5.5
25851  5.5
25852  5.5
25853  5.5
25854  5.5
25855  5.5
25860  4.5
25861  3.9
25867  3.0
25868  4.0
25872  5.5
25873  5.5
25874  5.5
25875  5.5
25876  5.5
25883  5.5
25884  5.5
25885  5.5
25886  5.5
25887  5.5
25892  6.5
25893  5.5
25907  5.5
25908  5.5
25909  5.5
25910  5.5
25919  5.5
25940  5.5
25941  7.0
25942  5.0
25943  5.5
25944  5.5
25945  5.5
25946  5.5
25961  5.5
25962  5.5
25963  5.5
25964  5.5
25977  4.0
25978  7.0
25979  4.5
25980  9.0
25981  9.0
25982  9.0
25983  9.0
25984  9.0
25985  9.0
25986  9.0
25987  7.5
25988  7.5
25989  4.5
25991  6.0
25994  4.5
26032  7.0
26033  8.5
26034  6.5
26035  8.0
26040  3.5
26061  8.0
26062  4.1
26063  8.5
26064  8.5
26065  9.5
26066  6.5
26069  4.5
26070  3.9
26076  5.0
26081  5.5
26082  5.5
26083  5.5
26084  5.5
26086  6.0
26102  6.5
26103  6.5
26106  5.0
26113  5.0
26121  6.0
26141  7.0
26186  7.0
26220  6.5
26222  6.0
26354  4.5
26356  6.0
26365  6.0
26366  6.0
26374  7.5
26375  7.5
26377  5.0
26384  6.5
26385 10.0
26386 10.0
26387  5.5
26404  9.0
26405  7.5
26406  5.5
26414  7.5
26415  6.5
26473  3.6
26474  3.5
26475  4.5
26481  5.5
26482  4.0
26536  5.0
26538  5.0
26545  7.5
26546  7.5
26547  9.5
26548  9.5
26549  9.5
26550  6.0
26551  7.5
26561  6.0
26562  7.5
26563  1.5
26619  7.0
26620  6.5
26621  9.0
26622  5.0
26623  5.5
26631  7.0
26644  3.0
26702  6.5
26703  7.0
26737  5.0
26818  6.5
26819  5.5
26857  4.0
26858  3.5
26874  5.0
26898  5.0
26905  5.5
26906  3.5
26907  6.0
26930  9.5
26931  9.5
26932  9.5
26934  4.0
26953  6.5
26957  6.5
26958 10.0
26959  8.5
26960  6.3
26997  5.5
26998  6.0
27000  5.5
27001  6.0
27002  9.0
27003  9.5
27004  9.5
27005  9.5
27006  3.5
27055  8.5
27056  8.5
27057  8.5
27058  8.5
27059  8.5
27060  8.5
27061  5.5
27168  3.5
27169  3.0
27367  6.0
27368  4.0
27369  4.2
27370  7.0
27371  7.5
27372  6.5
27373  6.5
27374  6.5
27375  6.5
27376  6.5
27386  4.0
27387  3.5
27391  5.5
27392  5.5
27421  4.0
27422  4.0
27424  4.0
27430  8.0
27431  5.5
27432  4.5
27433  6.0
27434  7.0
27436  6.5
27437  5.5
27450  6.5
27451  6.5
27453  5.5
27464  7.5
27465  7.5
27466  5.5
27470  4.5
27473  5.0
27515  6.0
27534  6.7
27535  5.5
27540  4.5
27550  4.5
27559  9.0
27560  8.5
27561  5.5
27597  4.5
27598  9.5
27599  9.5
27600 10.0
27601  4.2
27605 10.0
27606 10.5
27607 10.5
27608 10.5
27609  6.5
27610  5.5
27611  5.5
27612 10.5
27640  5.0
27642  5.5
27643  9.0
27644  5.5
27646  5.0
27651  7.0
27652  7.5
27664  9.5
27665  5.0
27666  6.0
27698  6.0
27699  6.0
27700  4.2
27711  6.0
27712  6.0
27775  6.0
27783  6.5
27784  7.0
27818  6.5
27819  5.5
27821  5.0
27838  7.0
27840  5.5
27841  9.0
27842  9.5
27843  9.0
27844 10.0
27845 10.0
27846 10.0
27847 10.0
27848 10.0
27858  8.0
27859  7.0
27868  7.5
27869  7.5
27870  5.5
27875  6.0
27938  6.0
27939  9.0
27940  5.5
27941 10.5
27942 10.0
27943 10.0
27944 10.5
27945 10.0
28050  6.0
28051  6.0
28054  6.0
28057  5.5
28058  9.5
28059  4.5
28060  6.5
28061  5.5
28095  5.5
28096  3.5
28097  5.5
28098  6.5
28099  5.5
28116  5.0
28188  5.0
28220  7.0
28221  8.5
28222  4.0
28230  5.0
28234  6.0
28237  5.5
28243  5.5
28254  7.0
28255  6.0
28352  4.5
28353  3.9
28359  5.0
28366 10.0
28367  5.5
28368  8.0
28369 10.5
28370 10.5
28371 10.5
28372 10.0
28373 10.5
28374  6.5
28375 10.0
28376  5.0
28380  7.0
28381  5.5
28385  3.5
28395  5.0
28413  6.5
28414  6.5
28415  5.0
28416  5.5
28419  7.5
28420  7.5
28421  5.5
28454  9.5
28455  9.5
28470  5.5
28471  4.0
28477  5.0
28479  7.0
28480  4.0
28485  5.5
28492  5.5
28493  9.5
28494  8.5
28495  8.5
28496  8.5
28497  8.5
28498  8.5
28499  4.5
28500  5.5
28506  5.5
28521  6.5
28522  5.5
28523  8.5
28528  5.0
28537  5.5
28538  3.5
28541  5.5
28546  4.0
28636  6.0
28637  7.6
28642  6.5
28643  6.5
28646  3.6
28647  3.5
28649  6.5
28650  9.0
28651  5.5
28654  5.5
28661  5.0
28737  5.5
28738  4.0
28773  5.5
28809  6.5
28810  8.0
28811  6.0
28812  7.5
28813  6.0
28822  6.5
28870  5.0
28883  5.0
28888  3.5
28889  6.0
28890  8.0
28891  7.0
28892 10.5
28893  7.5
28894  7.5
28895 10.0
28898  6.0
28908  6.5
28909  6.5
28910  5.5
28926  5.0
28931  4.5
28932  4.2
28939  5.5
28941 10.0
28942  5.5
28944  5.0
28980  9.0
28981  9.0
28982  9.0
28983  7.0
29047  9.0
29048  9.0
29049  9.0
29050  9.0
29051  9.0
29052  9.0
29053  7.0
29079  7.5
29080  7.5
29092  6.5
29093  6.0
29107  6.5
29108  7.0
29110  6.0
29157  9.0
29159  5.5
29228  3.5
29247  4.5
29249  4.5
29252  4.8
29253  6.0
29256  6.0
29268  7.0
29269  6.0
29271  5.0
29393  4.5
29394  4.2
29400  4.5
29479  5.5
29480  5.5
29484  9.5
29499  4.5
29503  4.0
29505  7.0
29506  7.0
29507  3.5
29508  5.5
29512  5.0
29522  6.0
29528  5.0
29603  5.0
29649  5.0
29651  4.8
29653  6.5
29654  7.0
29655  9.5
29658  7.5
29659  5.5
29660 10.5
29661 10.5
29662 10.5
29663  9.5
29664  9.5
29666  9.5
29667  9.5
29677 10.0
29678  7.5
29709  9.5
29710  6.5
29712 10.5
29713  5.5
29714  4.0
30586  3.3
30587  5.0
30588  3.6
30589  4.4
30591  4.0
30772  6.5
30773  7.5
30774  6.5
30775  7.5
